# x u_numeric u_exact error_u uprime_numeric uprime_exact error_uprime
0.01308710839441192 0.01308673484366394 0.01308673482085375 2.281018429695081e-11 0.9999143650188917 0.9999143650191894 -2.976507929020045e-13
0.01318911687410111 0.01318873451977038 0.01318873449678333 2.298705149839098e-11 0.9999130248585468 0.9999130248588491 -3.023137296054301e-13
0.01329112535379029 0.01329073405863841 0.01329073403547449 2.316391696510767e-11 0.999911674293377 0.999911674293684 -3.069766663088558e-13
0.01339313383347948 0.01339273345920665 0.01339273343586587 2.334078243182436e-11 0.9999103133233963 0.9999103133237079 -3.116396030122814e-13
0.01349514231316867 0.01349473272041373 0.01349473269689608 2.351764789854105e-11 0.9999089419486189 0.9999089419489353 -3.164135620181696e-13
0.01359715079285785 0.01359673184119826 0.01359673181750375 2.369451163053427e-11 0.9999075601690591 0.9999075601693803 -3.211875210240578e-13
0.01369915927254704 0.01369873082049887 0.01369873079662749 2.387137536252748e-11 0.9999061679847313 0.9999061679850573 -3.25961480029946e-13
0.01380116775223623 0.01380072965725418 0.01380072963320595 2.404823735979722e-11 0.9999047653956499 0.9999047653959807 -3.308464613382966e-13
0.01390317623192541 0.01390272835040283 0.01390272832617774 2.422509935706696e-11 0.9999033524018295 0.9999033524021652 -3.357314426466473e-13
0.0140051847116146 0.01400472689888345 0.01400472687448149 2.440195961961322e-11 0.9999019290032848 0.9999019290036254 -3.40616423954998e-13
0.01410719319130379 0.01410672530163466 0.01410672527705584 2.457881814743601e-11 0.9999004952000307 0.9999004952003763 -3.456124275658112e-13
0.01420920167099298 0.01420872355759509 0.01420872353283941 2.47556766752588e-11 0.999899050992082 0.9998990509924326 -3.506084311766244e-13
0.01431121015068217 0.01431072166570338 0.01431072164077085 2.493253346835811e-11 0.9998975963794539 0.9998975963798095 -3.556044347874376e-13
0.01441321863037135 0.01441271962489817 0.01441271959978878 2.51093919961809e-11 0.9998961313621613 0.999896131362522 -3.607114607007134e-13
0.01451522711006054 0.01451471743411809 0.01451471740883184 2.528625052400368e-11 0.9998946559402196 0.9998946559405855 -3.658184866139891e-13
0.01461723558974973 0.01461671509230178 0.01461671506683868 2.546310558237952e-11 0.9998931701136442 0.9998931701140151 -3.709255125272648e-13
0.01471924406943892 0.01471871259838788 0.01471871257274792 2.563996064075535e-11 0.9998916738824505 0.9998916738828266 -3.76143560743003e-13
0.0148212525491281 0.01482070995131504 0.01482070992549822 2.581681396440771e-11 0.999890167246654 0.9998901672470353 -3.812505866562788e-13
0.01492326102881729 0.01492270715002188 0.01492270712402821 2.599366902278355e-11 0.9998886502062705 0.999888650206657 -3.86468634872017e-13
0.01502526950850648 0.01502470419344707 0.01502470416727655 2.617051887698896e-11 0.9998871227613156 0.9998871227617074 -3.917977053902177e-13
0.01512727798819567 0.01512670108052924 0.01512670105418187 2.634737220064132e-11 0.9998855849118055 0.9998855849122026 -3.971267759084185e-13
0.01522928646788486 0.01522869781020704 0.01522869778368282 2.652422205484672e-11 0.9998840366577558 0.9998840366581583 -4.024558464266192e-13
0.01533129494757405 0.01533069438141913 0.01533069435471806 2.670107190905213e-11 0.999882477999183 0.9998824779995908 -4.078959392472825e-13
0.01543330342726323 0.01543269079310415 0.01543269076622623 2.687792349798102e-11 0.999880908936103 0.9998809089365163 -4.132250097654833e-13
0.01553531190695242 0.01553468704420076 0.01553468701714599 2.705477335218642e-11 0.9998793294685324 0.9998793294689511 -4.186651025861465e-13
0.01563732038664161 0.01563668313364761 0.01563668310641599 2.723161973694488e-11 0.9998777395964875 0.9998777395969117 -4.242162177092723e-13
